Freshness_Level,MQ2_mean,MQ2_std,MQ2_slope,MQ3_mean,MQ3_std,MQ3_slope,MQ9_mean,MQ9_std,MQ9_slope,MQ135_mean,MQ135_std,MQ135_slope,MQ136_mean,MQ136_std,MQ136_slope,MQ138_mean,MQ138_std,MQ138_slope,Temperature_mean,Temperature_std,Temperature_slope,Humidity_mean,Humidity_std,Humidity_slope,MQ3_over_MQ2_end,MQ136_over_MQ138_end
Spoiled,3.149916667,0.083313373,0.023690909,24.93293333,1.375868207,0.395190909,0.683525,0.024549376,0.006876573,0.010216667,0.000177169,-3.43E-05,4.518041667,0.110828129,0.026791958,5.831241667,0.109756757,0.018496154,27.30833333,1.139779462,-0.319230769,74.5,3.685557398,0.713286713,8.238715009,0.785985357
Spoiled,3.23905,0.07717809,0.021988112,26.44129167,1.212236759,0.34765,0.712175,0.024324341,0.006809441,0.010083333,0.000121335,-1.47E-05,4.668333333,0.172386994,0.047460839,5.958466667,0.164246387,0.040705594,26.275,0.649519053,-0.184965035,75.25,1.785357107,-0.451048951,8.479365638,0.791171103
Spoiled,3.299975,0.048174079,0.011651399,27.60989167,0.972462371,0.272571678,0.727841667,0.013223934,0.002364685,0.010041667,9.54E-05,-1.08E-05,4.846158333,0.170915074,0.045397552,6.12745,0.196915043,0.051090909,25.65,0.417332801,-0.118881119,73.58333333,1.891134286,-0.513986014,8.658955378,0.794384832
Spoiled,3.344958333,0.035359969,0.007716434,28.562025,0.707566455,0.194214336,0.747875,0.018878697,0.003848601,0.009983333,3.73E-05,-6.99E-06,4.966641667,0.106082644,0.019980769,6.254408333,0.128101298,0.021580769,25.25833333,0.295686583,-0.080769231,71.75,1.233220716,-0.318181818,8.713506659,0.801381285
Spoiled,3.363183333,0.025434682,0.005077622,29.33571667,0.676689009,0.195565734,0.7596,0.021849867,0.004905594,0.00995,5.00E-05,-1.26E-05,5.051291667,0.078861941,0.014178671,6.3383,0.080277,0.00996014,24.96666667,0.205480467,-0.058041958,70.5,1.190238071,-0.314685315,9.055433031,0.800065404
Spoiled,3.35865,0.031617519,-0.007042657,30.10543333,0.684855749,0.197618881,0.757691667,0.02447027,-0.005149301,0.009916667,3.73E-05,-6.99E-06,5.094566667,0.074082289,0.01811958,6.378658333,0.07393226,0.020401049,24.68333333,0.270287912,-0.076223776,69.08333333,1.381926996,-0.374125874,9.420642852,0.791889517
Spoiled,3.318025,0.051836347,-0.01483951,30.89048333,0.66161095,0.190612587,0.732333333,0.034365107,-0.009785315,0.009925,4.33E-05,8.04E-06,5.143258333,0.018234009,0.003461888,6.438266667,0.039201474,0.009902797,24.34166667,0.330298686,-0.094755245,68,1.08012345,-0.272727273,9.847373604,0.795295858
Spoiled,3.264358333,0.04410819,-0.012040909,31.60529167,0.62206913,0.176149301,0.69815,0.022851021,-0.006422378,0.009975,8.29E-05,1.85E-05,5.145233333,0.037403216,-0.001641958,6.457625,0.045859371,0.002497552,23.99166667,0.295686583,-0.084965035,67.08333333,0.640095479,-0.15034965,10.08933878,0.793946698
Spoiled,3.227675,0.025393934,-0.006070979,32.08656667,0.409233954,0.078821678,0.675858333,0.016588774,-0.004563287,0.010033333,0.00010274,9.09E-06,5.108933333,0.06389767,-0.013240559,6.4116,0.088769965,-0.018634266,23.78333333,0.2153808,-0.024475524,66.58333333,0.640095479,-0.164335664,9.960012513,0.800523375
Spoiled,3.204666667,0.020346389,-0.004300699,31.80875,0.785823098,-0.185526573,0.654816667,0.018904489,-0.005199301,0.010016667,0.000114261,-1.68E-05,5.072908333,0.078975813,-0.011437413,6.334025,0.125192965,-0.026467483,24.65833333,1.451125042,0.354895105,66,0.577350269,-0.111888112,9.564512046,0.811064787
Spoiled,3.186233333,0.023508131,-0.006240559,30.822275,1.278593268,-0.367528322,0.6335,0.021939538,-0.006227972,0.009966667,0.000110554,-2.45E-05,5.006583333,0.077288818,-0.013432168,6.192108333,0.141356166,-0.034552797,26.2,1.962990915,0.553846154,66.58333333,1.497683396,0.311188811,9.137878689,0.825538282
Spoiled,3.180516667,0.017581327,-0.000308392,29.56100833,1.014214793,-0.287545804,0.610125,0.019123115,-0.005398951,0.009941667,4.93E-05,7.34E-06,4.969508333,0.079844666,-0.013594755,6.084266667,0.132496235,-0.030412587,27.95,1.137614463,0.306993007,68.91666667,3.302986864,0.933566434,8.847310472,0.825538282
Spoiled,3.155575,0.039076701,-0.006854196,28.41844167,0.863575755,-0.247218531,0.587333333,0.019743958,-0.005611189,0.009958333,4.93E-05,7.34E-06,4.946083333,0.038839817,0.006567832,6.014575,0.027167141,0.000208042,28.88333333,0.486198405,0.137062937,72.25,3.217789096,0.905594406,8.780541138,0.832009794
Spoiled,3.103191667,0.082325699,-0.023353497,27.51249167,0.852793154,-0.242643706,0.555691667,0.033948649,-0.009496154,0.009958333,4.93E-05,-1.22E-05,4.935725,0.050131712,-0.00281014,5.977683333,0.052583994,-0.007883916,29.35833333,0.327766007,0.094055944,75.25,1.920286437,0.534965035,8.985278188,0.82492885
Spoiled,2.997116667,0.10481897,-0.030275524,26.71388333,0.571902767,-0.158816084,0.509741667,0.048766458,-0.013991958,0.009925,4.33E-05,-9.44E-06,4.850225,0.144800783,-0.037263986,5.878525,0.164277018,-0.043211538,29.64166667,0.225308431,0.05979021,77.41666667,1.705790791,0.472027972,9.201530338,0.825033574
Spoiled,2.884241667,0.100905504,-0.029065385,26.1683,0.375607581,-0.106558042,0.459675,0.044822839,-0.012776573,0.009866667,7.45E-05,-1.40E-05,4.667208333,0.211979384,-0.060603846,5.671458333,0.234186541,-0.066048601,29.84166667,0.132024829,0.033916084,79.16666667,1.518405597,0.412587413,9.357995398,0.819799079
Spoiled,2.7992,0.060701675,-0.015586014,25.78930833,0.291673786,-0.083321329,0.424608333,0.022160681,-0.005455594,0.0098,0.0001,-2.52E-05,4.445925,0.195412863,-0.054556993,5.444341667,0.212669409,-0.057891259,30.00833333,0.180084857,0.049300699,80.66666667,1.027402334,0.272727273,9.185652328,0.80648046
Spoiled,2.736366667,0.065451959,-0.013099301,25.48234167,0.227543045,-0.065275175,0.3995,0.02707982,-0.005487413,0.009766667,9.43E-05,3.20E-19,4.2508,0.183395102,-0.04645035,5.223966667,0.2221019,-0.053365734,30.175,0.158771324,0.043006993,81.91666667,1.114924013,0.311188811,9.851651153,0.821240233
Spoiled,2.617525,0.153632208,-0.040391259,25.19053333,0.26729207,-0.075539161,0.35905,0.053463749,-0.014282517,0.009808333,0.000111492,2.90E-05,3.950133333,0.33009323,-0.088541259,4.823833333,0.47466325,-0.127028671,30.35833333,0.1381927,0.035314685,83.5,1.707825128,0.475524476,10.34572303,0.845048717
Spoiled,2.503991667,0.140725486,-0.03324021,24.87635,0.302885015,-0.085377622,0.320733333,0.044918395,-0.010022378,0.009875,8.29E-05,1.50E-05,3.668266667,0.32442153,-0.085513287,4.402208333,0.482606861,-0.128791259,30.51666667,0.167497927,0.044755245,85.5,1.979057015,0.559440559,9.921454541,0.847844838
Spoiled,2.488708333,0.11947415,0.027453497,24.63565833,0.194647534,-0.047884266,0.320325,0.042719885,0.010336014,0.009908333,2.76E-05,-1.75E-06,3.510308333,0.122866584,0.010131119,4.17575,0.200540268,0.016665734,30.7,0.152752523,0.039160839,87.41666667,1.656217243,0.458041958,8.92455378,0.823073706
Spoiled,2.632241667,0.18763252,0.053878671,24.5031,0.0525,-0.006608392,0.372525,0.066029301,0.018949301,0.0099,1.73E-18,1.83E-19,3.634425,0.216242029,0.061824126,4.362541667,0.34092766,0.097394056,30.81666667,0.09860133,0.021678322,88.91666667,1.037491633,0.283216783,8.481779556,0.817317585
Spoiled,2.832241667,0.162747875,0.046659091,24.45945,0.067040939,-0.013541958,0.446983333,0.061901169,0.017769231,0.0099,1.73E-18,1.83E-19,3.878166667,0.222174989,0.06406993,4.720875,0.308123133,0.088087063,30.88333333,0.0372678,0.002797203,89.91666667,0.862006703,0.227272727,7.946147065,0.818766067
Spoiled,2.980516667,0.105696522,0.029552448,24.3812,0.098305849,-0.022598601,0.5021,0.040956379,0.01116993,0.009908333,2.76E-05,3.85E-06,4.098416667,0.164216,0.046816783,5.011741667,0.19959885,0.05700035,30.90833333,0.049300665,0.010839161,91,1.08012345,0.286713287,7.863505698,0.812612442
Spoiled,3.052775,0.060068019,0.006358392,24.25246667,0.230959669,-0.044107692,0.507433333,0.048244021,-0.007111189,0.009916667,3.73E-05,4.20E-06,4.27015,0.131515623,0.035056643,5.214125,0.151958257,0.04186049,30.85833333,0.201900691,-0.025524476,92.25,1.421560176,0.395104895,7.956700334,0.811150945
Spoiled,3.032083333,0.072845863,-0.016585315,23.988625,0.346804876,-0.078380769,0.481358333,0.055512408,-0.012678671,0.009941667,4.93E-05,8.04E-06,4.3798,0.093477689,0.021793706,5.344658333,0.113504269,0.028408042,30.81666667,0.230337916,-0.01958042,93.5,1.190238071,0.300699301,8.031643425,0.819237816
Spoiled,2.9667,0.084679405,-0.022116783,23.66888333,0.388181306,-0.096011888,0.445791667,0.037890246,-0.005022028,0.009966667,4.71E-05,9.79E-06,4.409358333,0.066618634,-0.005787063,5.387991667,0.073570176,-0.001754895,30.85,0.253311403,0.036363636,94.41666667,0.759202798,0.164335664,8.107400814,0.815471029
Spoiled,2.89075,0.047684265,-0.012724476,23.375525,0.200231021,-0.043948601,0.433758333,0.008315894,-0.000829021,0.009991667,2.76E-05,3.85E-06,4.347158333,0.102456816,-0.026117832,5.329933333,0.110855539,-0.027724476,30.975,0.183143841,0.043706294,94.83333333,0.372677996,0.055944056,8.148628741,0.814501814
Spoiled,2.857608333,0.026819783,-0.004945105,23.27614167,0.094045454,-0.002465385,0.434383333,0.006686533,0.001018182,0.01,1.73E-18,7.10E-20,4.269841667,0.070927574,-0.017442308,5.242475,0.08398758,-0.021324126,31.08333333,0.0372678,0.006993007,95,0,4.01E-15,8.183103034,0.814501814
Spoiled,2.844266667,0.010889087,0.001394406,23.308925,0.090958554,0.023757692,0.438466667,0.00874341,0.002193706,0.01,1.73E-18,7.10E-20,4.224316667,0.017086292,-0.000497203,5.182908333,0.031448886,-0.004431818,31.125,0.04330127,0.007342657,95,0,4.01E-15,8.217787751,0.818306938
Spoiled,2.841883333,0.0106288,-0.001794406,23.43255,0.121481641,0.032583217,0.4412,0.005558477,-0.00031049,0.010016667,5.53E-05,7.69E-06,4.208575,0.022252121,-0.004966084,5.154875,0.032053916,-0.00733951,31.15833333,0.049300665,0.01013986,95,0,4.01E-15,8.329420885,0.819675676
Spoiled,2.841883333,0.0106288,0.0002,23.51513333,0.08925167,0.016660839,0.443816667,0.006631218,0.000457343,0.010083333,9.86E-05,2.45E-05,4.192891667,0.025515533,-0.006103846,5.131016667,0.033457556,-0.008497203,31.19166667,0.02763854,0.001748252,95,0,4.01E-15,8.252612749,0.816334152
Spoiled,2.841883333,0.0106288,0.001994406,23.589825,0.064056318,0.00665979,0.443808333,0.00590684,0.000965385,0.01015,8.66E-05,1.89E-05,4.1673,0.018084985,-0.004146853,5.099366667,0.02459598,-0.005942657,31.20833333,0.02763854,0.002447552,95,0,4.01E-15,8.36484438,0.816788768
Spoiled,2.845441667,0.007049995,-0.00095,23.64839167,0.098935454,0.024566783,0.445608333,0.003897105,-0.000866084,0.0102,0,-2.52E-20,4.143425,0.030345843,-0.008305245,5.079766667,0.024079186,-0.006393706,31.20833333,0.02763854,-0.00034965,95,0,4.01E-15,8.400444113,0.813918425
Spoiled,2.8407,0.01178919,-0.002338462,23.73211667,0.091816891,0.021805594,0.440875,0.005926934,-0.001454895,0.010233333,4.71E-05,1.12E-05,4.1182,0.026009582,-0.006737063,5.052533333,0.027655781,-0.007314685,31.20833333,0.02763854,-0.003146853,95,0,4.01E-15,8.449124178,0.814783671
Spoiled,2.80705,0.048571005,-0.012234266,23.74885833,0.080547465,-0.010547203,0.426291667,0.01946152,-0.005137413,0.010266667,4.71E-05,1.12E-05,4.063358333,0.063631026,-0.015931119,4.988108333,0.086141835,-0.022822028,31.2,0,2.74E-16,95,0,4.01E-15,8.753991477,0.818551583
Spoiled,2.752283333,0.068357916,-0.019134965,23.69861667,0.103389352,-0.026735664,0.406733333,0.022896555,-0.006297902,0.0103,1.73E-18,1.71E-19,3.979008333,0.104895976,-0.029861189,4.876891667,0.128835447,-0.036688462,31.2,0,2.74E-16,95,0,4.01E-15,8.803075078,0.817198566
Spoiled,2.689066667,0.048401917,-0.012927972,23.62326667,0.086520097,-0.015070629,0.386183333,0.014309195,-0.003674825,0.010366667,9.43E-05,2.24E-05,3.8732,0.090159146,-0.025374825,4.74245,0.116257921,-0.032977622,31.2,0,2.74E-16,95,0,4.01E-15,8.93273355,0.819074211
Spoiled,2.647275,0.02358418,-0.006409441,23.556625,0.082787873,-0.017075874,0.374883333,0.007060316,-0.001813986,0.010433333,9.43E-05,2.24E-05,3.787941667,0.055053617,-0.015712238,4.626166667,0.082174442,-0.023674126,31.2,0,2.74E-16,95,0,4.01E-15,8.938470338,0.823785416
Spoiled,2.631116667,0.01187054,-0.00229021,23.53165,0.070640445,-0.007695105,0.368666667,0.00405449,-0.001082517,0.0105,0,-2.33E-19,3.733841667,0.04203212,-0.011856294,4.540958333,0.06634431,-0.019033217,31.2,0,2.74E-16,95,0,4.01E-15,8.976349415,0.824835748
Spoiled,2.61625,0.013160832,-0.00278951,23.54825,0.068480088,0.015344056,0.364016667,0.003921699,-0.000974126,0.010525,4.33E-05,9.44E-06,3.690525,0.035279482,-0.009794056,4.469433333,0.054687511,-0.015513986,31.2,0,2.74E-16,95,0,4.01E-15,9.102303363,0.82878609
Spoiled,2.613091667,0.014964818,-0.001687762,23.606525,0.072269958,0.012957692,0.364175,0.005779724,0.000626224,0.010575,8.29E-05,1.71E-05,3.66475,0.022758899,-0.004769231,4.429975,0.031002584,-0.006086364,31.20833333,0.02763854,0.001748252,95,0,4.01E-15,8.93273355,0.824835748
Spoiled,2.618425,0.020865687,0.005386364,23.623225,0.076058542,-0.004517832,0.368441667,0.008677313,0.002352797,0.010675,0.000108972,2.55E-05,3.6672,0.024282298,0.005999301,4.42505,0.023841822,0.006125874,31.20833333,0.02763854,-0.001048951,95,0,4.01E-15,8.965244982,0.831074573
Spoiled,2.623708333,0.018625988,0.000445105,23.606575,0.083058936,-0.005965385,0.371625,0.006131629,0.000213636,0.01075,8.66E-05,1.61E-05,3.679416667,0.02428315,0.004557343,4.436391667,0.021725003,0.002926224,31.20833333,0.02763854,-0.003846154,95,0,4.01E-15,9.102303363,0.835096045
Spoiled,2.615316667,0.025601752,-0.006997902,23.589825,0.064056318,0.005927622,0.368566667,0.008099931,-0.002246853,0.010833333,4.71E-05,1.12E-05,3.681875,0.024253389,-0.004964685,4.423558333,0.037437803,-0.009538112,31.23333333,0.047140452,0.011188811,95,0,4.01E-15,9.190448408,0.836411306
Spoiled,2.574866667,0.04096371,-0.011537063,23.5649,0.074282299,-0.00903986,0.35535,0.013570034,-0.003823077,0.010841667,8.62E-05,-3.50E-07,3.637341667,0.057589227,-0.015523427,4.352433333,0.086816582,-0.024479021,31.25833333,0.049300665,0.007342657,95,0,4.01E-15,9.333678546,0.838889418
Spoiled,2.534016667,0.040802366,-0.011432867,23.490425,0.118006131,-0.030917832,0.342458333,0.01298778,-0.003602448,0.010791667,0.000138193,-2.90E-05,3.578883333,0.064469784,-0.018098601,4.258925,0.093296982,-0.026559091,31.275,0.04330127,-0.005944056,95,0,4.01E-15,9.383238827,0.846443302
Spoiled,2.499658333,0.019191164,-0.005049301,23.39938333,0.093579911,-0.022190909,0.3326,0.005092805,-0.001176224,0.010783333,0.000134371,5.59E-06,3.522083333,0.037385288,-0.009953147,4.171541667,0.05739221,-0.016086364,31.3,0.070710678,0.011888112,95,0,4.01E-15,9.427595956,0.850657284
Spoiled,2.483808333,0.008501613,-0.002263986,23.34154167,0.027334516,-0.003803846,0.328866667,0.001919346,-0.000424476,0.010808333,0.000125554,3.11E-05,3.489491667,0.019125396,-0.005370979,4.114833333,0.038271058,-0.010816084,31.325,0.072168784,0.012937063,95,0,4.01E-15,9.427595956,0.850923903
Spoiled,2.483808333,0.008501613,0.001036713,23.3333,3.55E-15,5.84E-16,0.329541667,0.00299846,0.000357692,0.010891667,2.76E-05,3.85E-06,3.48025,0.011895692,-0.000241259,4.091216667,0.022056739,-0.003017483,31.375,0.04330127,0.003846154,95,0,4.01E-15,9.338549584,0.850372244
Spoiled,2.48875,0.010593984,0.002806993,23.3333,3.55E-15,5.84E-16,0.331191667,0.003799443,0.001014336,0.0109,1.73E-18,1.27E-19,3.4814,0.012597619,0.003088112,4.091208333,0.020838964,0.005463287,31.38333333,0.0372678,0.005594406,95,0,4.01E-15,9.338549584,0.846725938
Spoiled,2.501616667,0.01480213,0.003056643,23.37475833,0.111069666,0.018443007,0.337191667,0.008211421,0.001822727,0.0109,1.73E-18,1.27E-19,3.488316667,0.014387543,0.000777622,4.100008333,0.023193873,0.001671678,31.4,7.11E-15,2.22E-16,95,0,4.01E-15,9.318686925,0.850093268
Spoiled,2.552216667,0.071365104,0.01826014,23.49096667,0.184161796,0.042839161,0.3592,0.029882046,0.007906993,0.010891667,2.76E-05,-1.75E-06,3.542833333,0.08499967,0.019660839,4.18555,0.128156334,0.02913007,31.33333333,0.094280904,-0.022377622,95,0,4.01E-15,8.716984624,0.834069316
Spoiled,2.646383333,0.114238944,0.032841259,23.71700833,0.265891286,0.066854895,0.396891667,0.044005823,0.012692657,0.010941667,9.54E-05,1.85E-05,3.674041667,0.170747018,0.048146503,4.376858333,0.254158958,0.071849301,31.35833333,0.132024829,0.010839161,94.75,0.433012702,-0.094405594,8.478656698,0.825163739
Spoiled,2.774866667,0.110574419,0.031932867,23.90144167,0.186608425,0.038257692,0.4476,0.042603599,0.012323077,0.011008333,0.000111492,2.69E-05,3.877583333,0.192538584,0.055587413,4.666791667,0.26838742,0.077522727,31.425,0.183143841,0.048601399,94.41666667,0.493006649,-0.122377622,8.176514608,0.820106238
Spoiled,2.8758,0.074977452,0.020641259,23.99410833,0.088083743,-0.003983566,0.483691667,0.027829405,0.007253497,0.011083333,5.53E-05,6.29E-06,4.058583333,0.134907233,0.037746154,4.922233333,0.187122938,0.052912587,31.6,0.129099445,0.032867133,94.08333333,0.276385399,-0.038461538,8.141783172,0.818766067
Spoiled,2.931183333,0.031064471,0.006474126,23.94319167,0.105359317,-0.01596958,0.501658333,0.008578409,0.000750699,0.0111,0,4.30E-19,4.172033333,0.061189328,0.016109091,5.082966667,0.097369197,0.026266434,31.70833333,0.09537936,0.024825175,94.08333333,0.276385399,0.038461538,8.072898592,0.814501814
Spoiled,2.933616667,0.02602652,-0.005453846,23.8755,0.120292803,-0.019478322,0.495,0.014176212,-0.003747552,0.0111,0,4.30E-19,4.207158333,0.02504208,0.000968881,5.146933333,0.035689502,0.005656643,31.80833333,0.07592028,0.020629371,94.41666667,0.493006649,0.122377622,8.245716875,0.81256481
Spoiled,2.89105,0.058016269,-0.016004196,23.70838333,0.247949218,-0.053430769,0.473125,0.026672868,-0.00755,0.0111,0,4.30E-19,4.168066667,0.075388453,-0.019418881,5.115883333,0.077645507,-0.019196503,31.86666667,0.047140452,0.011188811,94.75,0.433012702,0.094405594,8.285087559,0.80906005
Spoiled,2.817391667,0.077523646,-0.022336014,23.42743333,0.360122913,-0.098659441,0.441375,0.030434578,-0.008753497,0.0111,0,4.30E-19,4.062366667,0.126928795,-0.036486713,5.003125,0.139235742,-0.039961888,31.89166667,0.02763854,-0.001748252,95,0,4.01E-15,8.457424061,0.808727212
Spoiled,2.760883333,0.051770517,-0.009372727,23.11515833,0.289214979,-0.073638112,0.422791667,0.020150743,-0.002163986,0.0111,0,4.30E-19,3.959883333,0.09001084,-0.021225175,4.885283333,0.10416314,-0.025187413,31.9,0.040824829,0.004895105,95,0,4.01E-15,8.134078607,0.810340236
Spoiled,2.764458333,0.056846613,0.011366783,22.95145833,0.073272283,-0.007775175,0.426433333,0.024580322,0.004993706,0.0111,0,4.30E-19,3.933916667,0.053642036,0.009402098,4.860475,0.069348566,0.012110839,31.93333333,0.062360956,0.016083916,95,0,4.01E-15,8.250314643,0.80665552
Spoiled,2.764508333,0.058641161,-0.001903147,22.91123333,0.06012493,0.001342657,0.427075,0.024700746,-0.001715734,0.011108333,2.76E-05,3.85E-06,3.928708333,0.057560323,-0.001048601,4.856908333,0.074725793,0.000910839,32.03333333,0.11055416,0.029370629,95,0,4.01E-15,8.505323502,0.809521805
Spoiled,2.73785,0.075771768,-0.021291608,22.92745,0.095156577,-0.003327972,0.415708333,0.02941625,-0.008012238,0.011141667,4.93E-05,1.22E-05,3.890158333,0.091859916,-0.026292657,4.805508333,0.124867526,-0.035387063,32.03333333,0.124721913,-0.011188811,95,0,4.01E-15,8.624976501,0.811813543
Spoiled,2.68875,0.034294035,-0.005434965,22.95973333,0.117178314,0.022297902,0.396266667,0.011088382,-0.001848951,0.011175,4.33E-05,9.44E-06,3.810933333,0.063282703,-0.016877622,4.714975,0.083790623,-0.018059091,32.00833333,0.1381927,-0.02972028,95,0,4.01E-15,8.53491387,0.797417546
Spoiled,2.671016667,0.017590378,0.001559441,22.98384167,0.107660628,0.007697552,0.386983333,0.008403058,-0.000927273,0.011216667,5.53E-05,7.69E-06,3.753683333,0.030274655,-0.008129371,4.666791667,0.025583734,0.002484965,32.00833333,0.1381927,0.025524476,95,0,4.01E-15,8.66733406,0.795389483
Spoiled,2.652916667,0.039154349,-0.009757343,22.93571667,0.132992699,-0.035344056,0.375841667,0.017899695,-0.00485979,0.011266667,9.43E-05,1.68E-05,3.701966667,0.059512342,-0.016511189,4.636058333,0.060885158,-0.013501748,32.1,0.129099445,0.031468531,95,0,4.01E-15,8.76885861,0.794433637
Spoiled,2.612616667,0.048511199,-0.013818881,22.79968333,0.14358982,-0.040168531,0.359041667,0.017119018,-0.004702448,0.011333333,9.43E-05,1.68E-05,3.636358333,0.069457223,-0.019926923,4.560258333,0.09908675,-0.028633916,32.225,0.059511904,0.013636364,95,0,4.01E-15,8.859072522,0.802841837
Spoiled,2.567416667,0.028753807,-0.007879021,22.69644167,0.162444978,-0.010164685,0.3463,0.006972565,-0.001309091,0.011366667,7.45E-05,-1.40E-06,3.5668,0.050415127,-0.013958042,4.453733333,0.086263891,-0.024397203,32.21666667,0.134370962,-0.01048951,94.75,0.829156198,-0.115384615,9.047001999,0.806695365
Spoiled,2.518508333,0.147813415,-0.017777972,22.95714167,0.716858072,0.091594755,0.360575,0.028414994,0.006745105,0.011341667,0.000103749,-1.71E-05,3.558708333,0.060411746,0.006315035,4.420625,0.057472227,0.002303846,31.30833333,1.409762588,-0.35,91.75,4.474464586,-1.129370629,10.81465644,0.823073706
Spoiled,2.3427,0.261442942,-0.061803497,22.479025,1.13015819,-0.173161888,0.3834,0.032513792,0.008393706,0.011333333,0.000117851,1.40E-06,3.599625,0.087879805,0.020528322,4.479266667,0.117961394,0.029632867,29.6,2.108712087,-0.595804196,82.33333333,12.31755748,-2.993006993,10.3303484,0.796879793
Spoiled,2.187116667,0.237004672,-0.048276923,22.01449167,1.234859239,-0.27427028,0.405716667,0.014527092,0.002065734,0.01135,0.000132288,9.79E-06,3.636258333,0.065011146,0.004066783,4.536266667,0.081717148,0.008434965,27.65833333,1.44652361,-0.394755245,76.41666667,8.957848824,-0.933566434,10.23071031,0.803256058
Spoiled,2.070358333,0.030872789,0.008541608,21.264675,0.153053755,0.007454196,0.41465,0.007746451,0.001367133,0.011458333,0.000149768,2.62E-05,3.654016667,0.04214449,-0.002988811,4.584641667,0.056728453,-0.001928322,26.63333333,0.48189441,-0.094405594,72.75,5.847007782,1.15034965,10.13994971,0.798553563
Spoiled,2.0995,0.023829953,0.00653986,21.34495,0.104015956,0.026528671,0.424075,0.014438555,0.003978671,0.01155,0.00015,2.52E-05,3.632291667,0.043985953,0.002787063,4.607075,0.071527852,0.02020035,26.13333333,0.45886333,-0.084615385,75.5,0.957427108,-0.167832168,10.09149896,0.780855363
Spoiled,2.144358333,0.053080434,0.012932517,21.6003,0.379286723,0.091605594,0.452116667,0.03198012,0.008720979,0.0116,0.0001,-5.59E-06,3.6702,0.064249565,0.012495105,4.706541667,0.097870437,0.02783951,25.64166667,0.702920495,-0.182867133,74.33333333,1.178511302,-0.251748252,9.882633286,0.775710934
Spoiled,2.213566667,0.08538515,0.023628671,22.10575833,0.612034853,0.166554196,0.489941667,0.041692075,0.012027622,0.01155,0.000111803,-2.45E-05,3.717383333,0.086781083,0.023933566,4.82525,0.119107483,0.034215385,25.00833333,0.534568881,-0.148601399,73.33333333,1.374368542,-0.370629371,9.855066208,0.769595631
Spoiled,2.306391667,0.087615357,0.024435315,22.762375,0.629254877,0.173322028,0.537558333,0.039099349,0.01128007,0.011483333,7.99E-05,-1.26E-05,3.813916667,0.083516983,0.022427972,4.96045,0.114891257,0.03270979,24.53333333,0.271825107,-0.076223776,72.16666667,0.799305254,-0.181818182,9.734621268,0.780282131
Spoiled,2.4002,0.075074374,0.021307692,23.40580833,0.493611781,0.139527622,0.583808333,0.040983746,0.01184021,0.01145,5.00E-05,-3.50E-06,3.914158333,0.107387542,0.02956049,5.097425,0.122822542,0.034813636,24.26666667,0.197202659,-0.055944056,71.5,0.5,-0.111888112,9.615295754,0.757316524
Spoiled,2.471025,0.056797874,0.015490559,23.870075,0.356304779,0.096242308,0.620466667,0.029857839,0.007916783,0.0114,1.00E-04,-1.96E-05,4.025983333,0.098534434,0.026390909,5.233225,0.118823925,0.033129021,24.075,0.153432939,-0.04020979,70.83333333,0.687184271,-0.167832168,9.56955401,0.769194861
Spoiled,2.515708333,0.028182011,0.006547902,23.77338333,0.537407888,-0.100174126,0.640541667,0.010485185,0.001621329,0.011383333,8.98E-05,-6.99E-06,4.099008333,0.05113742,0.010818531,5.352616667,0.097479073,0.026872028,24.80833333,1.242617086,0.289160839,70.16666667,0.897527468,-0.132867133,8.859072522,0.751185266
Spoiled,2.550108333,0.034063261,0.008371678,23.16748333,0.898038565,-0.252472028,0.64895,0.007596545,0.001313986,0.011408333,0.000125554,2.83E-05,4.149066667,0.033122055,0.006324476,5.443375,0.062771187,0.016698252,26.08333333,1.697465431,0.472727273,71.08333333,2.289771944,0.513986014,8.32397482,0.759881674
Spoiled,2.583133333,0.040101129,0.011348252,22.23475,0.767439904,-0.217912587,0.654208333,0.009119527,0.002523427,0.011508333,0.000118732,2.69E-05,4.209466667,0.081705185,0.02191049,5.515033333,0.058605508,0.015814685,27.63333333,0.998610145,0.272027972,73.66666667,3.636237372,1.041958042,8.047033364,0.780353852
Spoiled,2.635925,0.046586284,0.01253042,21.5947,0.455887585,-0.120228671,0.661883333,0.004966695,0.001244056,0.011641667,0.000144097,3.53E-05,4.330475,0.136679949,0.034773077,5.583925,0.074344986,0.016080769,28.475,0.484982818,0.136713287,77.5,3.253203549,0.923076923,7.756251155,0.789510228
Spoiled,2.683583333,0.048337543,0.013092308,21.1149,0.362032063,-0.092894406,0.666533333,0.004503579,0.001203497,0.011758333,0.000149768,3.60E-05,4.425266667,0.098480305,0.018983217,5.610475,0.053940308,0.000447902,28.94166667,0.298491578,0.084965035,80.75,2.487468593,0.70979021,7.474376578,0.806543945
Spoiled,2.725316667,0.0302083,0.006793007,20.84803333,0.324889259,-0.078734266,0.669208333,0.00378846,0.000626224,0.011875,0.000108972,1.99E-05,4.498166667,0.060492787,0.005297203,5.6105,0.05503349,-0.008313986,29.24166667,0.22157893,0.062587413,83.16666667,1.771690969,0.48951049,7.487243126,0.812725881
